City Feature,Common Name,Address,Website,Longitude,Latitude,Location
Parks,Judge Charles M. Stokes Overlook,S Judkins St and 20th Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4244,-122.306962470517,47.5916324990486,"(47.5916324990486, -122.306962470517)"
Parks,Benvenuto Viewpoint,1401 23rd Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4245,-122.303028784202,47.589840775465,"(47.589840775465, -122.303028784202)"
Parks,Yesler Playfield,917 E Yesler Way,http://www.seattle.gov/parks/park_detail.asp?ID=4263,-122.320082556586,47.601261682324,"(47.601261682324, -122.320082556586)"
Parks,Mt Baker Ridge Viewpoint,1403 31st Ave S,http://www.seattle.gov/parks/park_detail.asp?ID=4427,-122.292616071577,47.589983069111,"(47.589983069111, -122.292616071577)"
Parks,Kiwanis Ravine Overlook,34th Ave W and W McCord Pl,http://www.seattle.gov/parks/park_detail.asp?ID=4429,-122.403236804742,47.6602505167596,"(47.6602505167596, -122.403236804742)"
Parks,Ursula Judkins Viewpoint,W Galer St west of the Magnolia Bridge,http://www.seattle.gov/parks/park_detail.asp?ID=4451,-122.390232055055,47.6320488302181,"(47.6320488302181, -122.390232055055)"
Parks,Rotary Viewpoint,35th Ave SW and SW Alaska St,http://www.seattle.gov/parks/park_detail.asp?ID=4465,-122.375859155464,47.5602220495052,"(47.5602220495052, -122.375859155464)"
Beaches,Madrona Park,853 Lake Washington Blvd.,http://www.seattle.gov/parks/beach_detail.asp?ID=370,-122.282475,47.609136,"(47.609136, -122.282475)"
Beaches,Mt Baker Park,2521 Lake Park Dr. S,http://www.seattle.gov/parks/beach_detail.asp?ID=419,-122.287466,47.583471,"(47.583471, -122.287466)"
Beaches,Green Lake Park (East),7201 E Green Lake Dr. N,http://www.seattle.gov/parks/beach_detail.asp?ID=307,-122.329524,47.680357,"(47.680357, -122.329524)"
Beaches,Green Lake Park (West),7201 E Green Lake Dr. N,http://www.seattle.gov/parks/beach_detail.asp?ID=9999,-122.339395,47.68202,"(47.68202, -122.339395)"
Beaches,Madison Park,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/beach_detail.asp?ID=369,-122.276475,47.63605,"(47.63605, -122.276475)"
Beaches,Warren G Magnuson,6550 Sand Point Way NE,http://www.seattle.gov/parks/beach_detail.asp?ID=398,-122.246372,47.680572,"(47.680572, -122.246372)"
Beaches,Matthews Beach,9300 51st Ave. NE,http://www.seattle.gov/parks/beach_detail.asp?ID=347,-122.27274,47.696947,"(47.696947, -122.27274)"
Beaches,Pritchard Beach,8400 55th Ave. S,http://www.seattle.gov/parks/beach_detail.asp?ID=420,-122.263104,47.529735,"(47.529735, -122.263104)"
Beaches,Seward Park,5902 Lake Washington Blvd. S,http://www.seattle.gov/parks/beach_detail.asp?ID=428,-122.257434,47.551619,"(47.551619, -122.257434)"
Pools,Ballard Pool,1471 NW 67th St,http://www.seattle.gov/parks/aquatics/ballardp.htm,-122.376162,47.67754,"(47.67754, -122.376162)"
Pools,Helen Madison Pool,13401 Meridian N.,http://www.seattle.gov/parks/aquatics/madisonpool.htm,-122.334656,47.725801,"(47.725801, -122.334656)"
Pools,Mounger Pool,2535 32nd Ave. W,http://www.seattle.gov/parks/aquatics/mounger.htm,-122.39887,47.6429,"(47.6429, -122.39887)"
Pools,Southwest Pool,2801 SW Thistle St,http://www.seattle.gov/parks/aquatics/swpool.htm,-122.369162,47.528001,"(47.528001, -122.369162)"
Pools,Colman Pool,8603 Fauntleroy Way SW,http://www.seattle.gov/parks/aquatics/colman.htm,-122.400979,47.530453,"(47.530453, -122.400979)"
Pools,Evans Pool,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/aquatics/Evanspool.htm,-122.328438,47.680183,"(47.680183, -122.328438)"
Pools,Meadowbrook Pool,10515 35th Ave NE,http://www.seattle.gov/parks/aquatics/meadowbrookpool.htm,-122.291624,47.705342,"(47.705342, -122.291624)"
Pools,Evers Pool,500 23rd Ave,http://www.seattle.gov/parks/aquatics/everspool.htm,-122.302402,47.606888,"(47.606888, -122.302402)"
Pools,Queen Anne Pool,1901 1st Ave. W,http://www.seattle.gov/parks/aquatics/queenannepool.htm,-122.35795,47.636263,"(47.636263, -122.35795)"
Pools,Rainier Beach Pool,8825 Rainier Ave. S,http://www.seattle.gov/parks/aquatics/rainierbeachpool.htm,-122.270338,47.524766,"(47.524766, -122.270338)"
Childrens Play Areas,Green Lake Park,7201 E Green Lake Dr. N,http://www.seattle.gov/parks/park_detail.asp?ID=307,-122.327642,47.680649,"(47.680649, -122.327642)"
Childrens Play Areas,Dahl Playfield,7700 25th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=499,-122.300034,47.684193,"(47.684193, -122.300034)"
Childrens Play Areas,Alki Playground - Whales Tail,5817 SW Lander St.,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.407161,47.579322,"(47.579322, -122.407161)"
Childrens Play Areas,Montlake Totlot,1618 E Calhoun St.,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.298409,47.639556,"(47.639556, -122.298409)"
Childrens Play Areas,Dearborn Park,2919 S Brandon St.,http://www.seattle.gov/parks/park_detail.asp?ID=408,-122.294673,47.553121,"(47.553121, -122.294673)"
Childrens Play Areas,Loyal Heights Playfield,2101 NW 77th St.,http://www.seattle.gov/parks/park_detail.asp?ID=289,-122.384004,47.684674,"(47.684674, -122.384004)"
Childrens Play Areas,Fairmount Playground,2627 39th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=4410,-122.380145,47.554241,"(47.554241, -122.380145)"
Childrens Play Areas,Sacajawea Playground,1726 NE 94th St.,http://www.seattle.gov/parks/park_detail.asp?ID=394,-122.307483,47.697116,"(47.697116, -122.307483)"
Childrens Play Areas,Sam Smith Park,1400 Martin Luther King Jr. Way S,http://www.seattle.gov/parks/park_detail.asp?ID=4242,-122.295257,47.590078,"(47.590078, -122.295257)"
Childrens Play Areas,University Playground,9th Ave. NE and NE 50th St.,http://www.seattle.gov/parks/park_detail.asp?ID=435,-122.319748,47.66424,"(47.66424, -122.319748)"
Childrens Play Areas,Victory Heights Playground,1737 NE 106th St.,http://www.seattle.gov/parks/park_detail.asp?ID=438,-122.307885,47.706009,"(47.706009, -122.307885)"
Childrens Play Areas,Spruce Street Mini Park,160 21st Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=3117,-122.304647,47.602851,"(47.602851, -122.304647)"
Childrens Play Areas,Beer Sheva Park,8650 55th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=440,-122.263929,47.524687,"(47.524687, -122.263929)"
Childrens Play Areas,Mayfair Park,2600 2nd Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=321,-122.3534,47.643218,"(47.643218, -122.3534)"
Childrens Play Areas,Bryant Playground,4103 NE 65th St.,http://www.seattle.gov/parks/park_detail.asp?ID=482,-122.283367,47.675213,"(47.675213, -122.283367)"
Childrens Play Areas,Magnolia Park,1461 Magnolia Blvd. W,http://www.seattle.gov/parks/park_detail.asp?ID=317,-122.398099,47.633225,"(47.633225, -122.398099)"
Childrens Play Areas,Carkeek Park,950 NW Carkeek Park Rd.,http://www.seattle.gov/parks/park_detail.asp?ID=240,-122.377699,47.713081,"(47.713081, -122.377699)"
Childrens Play Areas,Bhy Kracke Park,1215 5th Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=304,-122.34779,47.630346,"(47.630346, -122.34779)"
Childrens Play Areas,Salmon Bay Park,2001 NW Canoe Pl.,http://www.seattle.gov/parks/park_detail.asp?ID=249,-122.381343,47.679297,"(47.679297, -122.381343)"
Childrens Play Areas,Othello Playground,4351 S Othello St.,http://www.seattle.gov/parks/park_detail.asp?ID=403,-122.277003,47.536357,"(47.536357, -122.277003)"
Childrens Play Areas,Soundview Playfield,1590 NW 90th St.,http://www.seattle.gov/parks/park_detail.asp?ID=251,-122.380167,47.695277,"(47.695277, -122.380167)"
Childrens Play Areas,International Childrens Park,700 S Lane St.,http://www.seattle.gov/parks/park_detail.asp?ID=364,-122.323333,47.596951,"(47.596951, -122.323333)"
Childrens Play Areas,W. Queen Anne Playfield,1901 1st Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=330,-122.360588,47.635649,"(47.635649, -122.360588)"
Childrens Play Areas,Garfield Playfield,23rd Ave. and E Cherry St.,http://www.seattle.gov/parks/park_detail.asp?ID=353,-122.300368,47.607697,"(47.607697, -122.300368)"
Childrens Play Areas,W. Magnolia Playfield,2518 34th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=319,-122.400374,47.641467,"(47.641467, -122.400374)"
Childrens Play Areas,Rainier Playfield,3700 S Alaska St.,http://www.seattle.gov/parks/park_detail.asp?ID=423,-122.285523,47.562628,"(47.562628, -122.285523)"
Childrens Play Areas,Montlake Playfield,1618 E Calhoun St.,http://www.seattle.gov/parks/park_detail.asp?ID=376,-122.309449,47.641699,"(47.641699, -122.309449)"
Childrens Play Areas,Georgetown Playfield,750 S Homer St.,http://www.seattle.gov/parks/park_detail.asp?ID=410,-122.321488,47.552336,"(47.552336, -122.321488)"
Childrens Play Areas,Alki Playground,5817 SW Lander St.,http://www.seattle.gov/parks/park_detail.asp?ID=446,-122.407731,47.577899,"(47.577899, -122.407731)"
Childrens Play Areas,Riverview Playfield,7226 12th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=463,-122.349962,47.539281,"(47.539281, -122.349962)"
Childrens Play Areas,Benefit Playground,9320 38th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=436,-122.284172,47.518527,"(47.518527, -122.284172)"
Childrens Play Areas,Wallingford Playfield,4219 Wallingford Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=449,-122.337,47.658949,"(47.658949, -122.337)"
Childrens Play Areas,Discovery Park,3801 W Government Way,http://www.seattle.gov/parks/park_detail.asp?ID=310,-122.40498,47.656073,"(47.656073, -122.40498)"
Childrens Play Areas,Viewridge Playfield,4408 NE 70th St.,http://www.seattle.gov/parks/park_detail.asp?ID=444,-122.279969,47.679747,"(47.679747, -122.279969)"
Childrens Play Areas,Miller Playfield,400 19th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=373,-122.306979,47.621093,"(47.621093, -122.306979)"
Childrens Play Areas,Judkins Park And Playfield,2150 S Norman St.,http://www.seattle.gov/parks/park_detail.asp?ID=397,-122.303915,47.59263,"(47.59263, -122.303915)"
Childrens Play Areas,Lake City Playground,2750 NE 125th St.,http://www.seattle.gov/parks/park_detail.asp?ID=4002,-122.299723,47.718097,"(47.718097, -122.299723)"
Childrens Play Areas,Gas Works Park,2101 N Northlake Way,http://www.seattle.gov/parks/park_detail.asp?ID=293,-122.333523,47.645676,"(47.645676, -122.333523)"
Childrens Play Areas,Powell Barnett Park,352 Martin Luther King Jr. Way,http://www.seattle.gov/parks/park_detail.asp?ID=345,-122.29592,47.604589,"(47.604589, -122.29592)"
Childrens Play Areas,Brighton Playfield,6000 39th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=402,-122.282917,47.548573,"(47.548573, -122.282917)"
Childrens Play Areas,Cascade Playground,333 Pontius Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=350,-122.332611,47.621666,"(47.621666, -122.332611)"
Childrens Play Areas,Leschi Park,100 Lakeside Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=367,-122.286993,47.600843,"(47.600843, -122.286993)"
Childrens Play Areas,Lincoln Park - South,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.39478,47.527159,"(47.527159, -122.39478)"
Childrens Play Areas,Lincoln Park - Beach,8011 Fauntleroy Way SW,http://www.seattle.gov/parks/park_detail.asp?ID=460,-122.394773,47.526345,"(47.526345, -122.394773)"
Childrens Play Areas,Ross Playground,4320 4th Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=248,-122.361217,47.660199,"(47.660199, -122.361217)"
Childrens Play Areas,Rainier Community Center,3700 S Alaska St.,http://www.seattle.gov/parks/park_detail.asp?ID=423,-122.283408,47.561233,"(47.561233, -122.283408)"
Childrens Play Areas,Minor Playground,17th Ave. E and E Union St.,http://www.seattle.gov/parks/park_detail.asp?ID=3913,-122.310569,47.613126,"(47.613126, -122.310569)"
Childrens Play Areas,Laurelhurst Playfield,4544 NE 41st St.,http://www.seattle.gov/parks/park_detail.asp?ID=340,-122.277838,47.659629,"(47.659629, -122.277838)"
Childrens Play Areas,Bayview-Kinnear Park,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.360237,47.6289,"(47.6289, -122.360237)"
Childrens Play Areas,Prentis Frazier Park,401 24th Ave. E,http://www.seattle.gov/parks/park_detail.asp?ID=357,-122.301471,47.62283,"(47.62283, -122.301471)"
Childrens Play Areas,Roxhill Park - School,2850 SW Roxbury St.,http://www.seattle.gov/parks/park_detail.asp?ID=464,-122.370335,47.518639,"(47.518639, -122.370335)"
Childrens Play Areas,Hutchinson Playground,S Norfolk St. and 59th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=439,-122.259535,47.514844,"(47.514844, -122.259535)"
Childrens Play Areas,Maplewood Playfield,4801 Corson Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=418,-122.317796,47.560736,"(47.560736, -122.317796)"
Childrens Play Areas,Van Asselt Playground,7200 Beacon Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=431,-122.295844,47.539268,"(47.539268, -122.295844)"
Childrens Play Areas,Pinehurst Playground,12029 14th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=382,-122.314231,47.71627,"(47.71627, -122.314231)"
Childrens Play Areas,Jose Rizal Park,1008 12th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=433,-122.317604,47.591938,"(47.591938, -122.317604)"
Childrens Play Areas,Northacres Park,12718 1st Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=361,-122.328065,47.721376,"(47.721376, -122.328065)"
Childrens Play Areas,E. Queene Anne Playground,1912 Warren Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=329,-122.354092,47.635891,"(47.635891, -122.354092)"
Childrens Play Areas,Madrona Park -Beach,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.282878,47.608642,"(47.608642, -122.282878)"
Childrens Play Areas,Bobby Morris Playfield,1635 11th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=3102,-122.319302,47.61654,"(47.61654, -122.319302)"
Childrens Play Areas,Ravenna-Eckstein Cc Grounds,6535 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=488,-122.304746,47.676702,"(47.676702, -122.304746)"
Childrens Play Areas,Bayview Playground,2614 24th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=303,-122.386906,47.644301,"(47.644301, -122.386906)"
Childrens Play Areas,Lawton Park,3843 26th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=316,-122.390922,47.655783,"(47.655783, -122.390922)"
Childrens Play Areas,Flo Ware Park,2800 S Jackson St.,http://www.seattle.gov/parks/park_detail.asp?ID=363,-122.295995,47.599475,"(47.599475, -122.295995)"
Childrens Play Areas,Rogers Playground,Eastlake Ave. E and E Roanoke St.,http://www.seattle.gov/parks/park_detail.asp?ID=380,-122.325067,47.642864,"(47.642864, -122.325067)"
Childrens Play Areas,Fairmount Playground - School,2627 39th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=4410,-122.380585,47.553412,"(47.553412, -122.380585)"
Childrens Play Areas,Golden Gardens Park,8498 Seaview Pl. NW,http://www.seattle.gov/parks/park_detail.asp?ID=243,-122.403738,47.691781,"(47.691781, -122.403738)"
Childrens Play Areas,Hiawatha Playfield,3951 SW Barton St.,http://www.seattle.gov/parks/park_detail.asp?ID=456,-122.384466,47.578962,"(47.578962, -122.384466)"
Childrens Play Areas,Bitterlake Playfield,13035 Linden Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=288,-122.348735,47.723419,"(47.723419, -122.348735)"
Childrens Play Areas,Madrona Playground,853 Lake Washington Blvd.,http://www.seattle.gov/parks/park_detail.asp?ID=370,-122.289665,47.611255,"(47.611255, -122.289665)"
Childrens Play Areas,Lakeridge Park And Playground,Rainier Ave. S from 68th St. to Cornell,http://www.seattle.gov/parks/park_detail.asp?ID=411,-122.246317,47.510415,"(47.510415, -122.246317)"
Childrens Play Areas,High Point Playfield,6920 34th Ave. SW,http://www.seattle.gov/parks/park_detail.asp?ID=3941,-122.374645,47.539976,"(47.539976, -122.374645)"
Childrens Play Areas,Ravenna Park,5520 Ravenna Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=391,-122.302928,47.6691,"(47.6691, -122.302928)"
Childrens Play Areas,Madison Park - North Beach,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.276776,47.639446,"(47.639446, -122.276776)"
Childrens Play Areas,Madison Park,E. Madison St. and E. Howe St.,http://www.seattle.gov/parks/park_detail.asp?ID=369,-122.277581,47.635305,"(47.635305, -122.277581)"
Childrens Play Areas,Baker Park On Crown Hill,8347 14th Ave. NW,http://www.seattle.gov/parks/park_detail.asp?ID=2840,-122.374798,47.690165,"(47.690165, -122.374798)"
Childrens Play Areas,Licton Springs Park,9536 Ashworth Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=286,-122.33934,47.698594,"(47.698594, -122.33934)"
Childrens Play Areas,Pratt Park,1800 S Main St.,http://www.seattle.gov/parks/park_detail.asp?ID=390,-122.307872,47.600894,"(47.600894, -122.307872)"
Childrens Play Areas,Victory Creek Park,1059 Northgate Way,http://www.seattle.gov/parks/park_detail.asp?ID=4443,-122.315597,47.708809,"(47.708809, -122.315597)"
Childrens Play Areas,B.F. Day Playground,4020 Fremont Ave. N,http://www.seattle.gov/parks/park_detail.asp?ID=241,-122.348906,47.655668,"(47.655668, -122.348906)"
Childrens Play Areas,Cowen Park,5849 15th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=483,-122.312357,47.672397,"(47.672397, -122.312357)"
Childrens Play Areas,Genesee Park And Playfield,4316 S Genesee St.,http://www.seattle.gov/parks/park_detail.asp?ID=409,-122.279755,47.562923,"(47.562923, -122.279755)"
Childrens Play Areas,Matthews Beach Park,9300 51st Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=347,-122.274052,47.696908,"(47.696908, -122.274052)"
Childrens Play Areas,Beacon Hill Playground,1902 13th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=400,-122.315151,47.586522,"(47.586522, -122.315151)"
Childrens Play Areas,Froula Playground,7200 12th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=287,-122.314682,47.680581,"(47.680581, -122.314682)"
Childrens Play Areas,Meadowbrook Playfield,10533 35th Ave. NE,http://www.seattle.gov/parks/park_detail.asp?ID=352,-122.291132,47.705171,"(47.705171, -122.291132)"
Childrens Play Areas,Soundview Terrace Play Area,2500 11th Ave. W,http://www.seattle.gov/parks/park_detail.asp?ID=3987,-122.371392,47.640554,"(47.640554, -122.371392)"
Childrens Play Areas,Ballard Playground,2644 NW 60th St.,http://www.seattle.gov/parks/park_detail.asp?ID=497,-122.392548,47.672648,"(47.672648, -122.392548)"
Childrens Play Areas,Plum Tree Park,1717 26th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=387,-122.299194,47.616997,"(47.616997, -122.299194)"
Childrens Play Areas,Jefferson Park,4165 16th Ave. S,http://www.seattle.gov/parks/park_detail.asp?ID=114,-122.308276,47.570498,"(47.570498, -122.308276)"
Childrens Play Areas,Firehouse Mini Park,712 18th Ave.,http://www.seattle.gov/parks/park_detail.asp?ID=351,-122.308586,47.608433,"(47.608433, -122.308586)"
